id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/bb08a16c-3da6-43f7-a98e-3d6fa5c11f47,Dexter Grimsley,Democratic,85,lower,Dexter,Grimsley,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Grimsley_85.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100567&OID_PERSON=6666,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100567&OID_PERSON=6666;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 537-F;11 S. Union Street;Montgomery, AL 36130",wlmdex@hotmail.com,334-261-0513,,,,,,,,,
ocd-person/a3afb3d8-6f33-43f6-bc5e-6edfd927944d,Dickie Drake,Republican,45,lower,Dickie,Drake,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Drake_45.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100526&OID_PERSON=6922,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100526&OID_PERSON=6922;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 528-B;11 S. Union Street;Montgomery, AL 36130",ddrake1080@aol.com,334-261-0527,,,,,,,,,
ocd-person/0af252ae-a8f8-48e6-aba8-b5c3bb4eafdd,Dimitri Polizos,Republican,74,lower,Dimitri,Polizos,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Polizos_74.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100556&OID_PERSON=7500,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100556&OID_PERSON=7500;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 522-C;11 S. Union Street;Montgomery, AL 36130",dimitri.polizos@alhouse.gov,334-261-0569,,,,,,,,,
ocd-person/c1ce8b3f-ea56-4c8f-ab74-2a02b8d10063,Donnie Chesteen,Republican,29,upper,Donnie,Chesteen,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Chesteen_29.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100472&OID_PERSON=6660,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100472&OID_PERSON=6660;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 737;11 S. Union Street;Montgomery, AL 36130",dchesteen@panhandle.rr.com,334-261-0879,,,,,,,,,
ocd-person/9ec989cb-f503-46c1-aa2a-2913e2bc16bd,Ed Oliver,Republican,81,lower,Ed,Oliver,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Oliver_81.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100563&OID_PERSON=8508,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100563&OID_PERSON=8508;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 410-B;11 S. Union Street;Montgomery, AL 36130",,334-261-0471,,,,,,,,,
ocd-person/cf025dad-05a0-4a54-ba0b-bbeecb87c10e,Garlan Gudger,Republican,4,upper,Garlan,Gudger,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Gudger_4.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100447&OID_PERSON=8481,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100447&OID_PERSON=8481;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite733;11 S. Union Street;Montgomery, AL 36130",,334-261-0855,,,,,,,,,
ocd-person/adbf5614-9045-4cb7-86eb-2d88f25a357a,Gerald H. Allen,Republican,21,upper,Gerald H.,Allen,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Allen_21.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100464&OID_PERSON=1014,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100464&OID_PERSON=1014;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 729;11 S. Union Street;Montgomery, AL 36130",gerald.allen@alsenate.gov,334-261-0986,334-353-8277,,,,,,,,
ocd-person/3bbd6586-690e-4fc4-8633-bc35428218be,Gil Isbell,Republican,28,lower,Gil,Isbell,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Isbell_28.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100509&OID_PERSON=8498,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100509&OID_PERSON=8498;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 434;11 S. Union Street;Montgomery, AL 36130",,334-261-0490,,,,,,,,,
ocd-person/08fce57e-b511-4572-bcb8-7c712d8e7d05,Ginny Shaver,Republican,39,lower,Ginny,Shaver,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Shaver_39.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100520&OID_PERSON=8501,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100520&OID_PERSON=8501;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 432;11 S. Union Street;Montgomery, AL 36130",,334-261-0413,,,,,,,,,
ocd-person/7b9adc85-fd70-470a-b1bf-44ed412f3ba0,Greg Albritton,Republican,22,upper,Greg,Albritton,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Albritton_22.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100465&OID_PERSON=7691,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100465&OID_PERSON=7691;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 735;11 S. Union Street;Montgomery, AL 36130",galbritton@att.net,334-261-0843,,,,,,,,,
ocd-person/1f20eba9-8e3a-4042-8a3b-5717029f6c0b,Greg J. Reed,Republican,5,upper,Greg J.,Reed,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Reed_5.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100448&OID_PERSON=6688,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100448&OID_PERSON=6688;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 726;11 S. Union Street;Montgomery, AL 36130",greg.reed@alsenate.gov,334-261-0894,,,,,,,,,
ocd-person/e36c9886-4776-47b8-a18a-fba2019a17a5,Harry Shiver,Republican,64,lower,Harry,Shiver,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Shiver_64.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100546&OID_PERSON=5528,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100546&OID_PERSON=5528;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-I;11 S. Union Street;Montgomery, AL 36130",harryshiver@aol.com,334-261-0445,,,,,,,,,
ocd-person/cbcc1a21-facf-4814-822f-bb96c340a5d6,Howard Sanderford,Republican,20,lower,Howard,Sanderford,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Sanderford_20.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100500&OID_PERSON=1114,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100500&OID_PERSON=1114;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 413-C;11 S. Union Street;Montgomery, AL 36130",hs1989@aol.com,334-261-0444,,,,,,,,,
ocd-person/bdfa9580-2ce0-4828-8f9e-52e6f066fbce,J. T. Waggoner,Republican,16,upper,J. T.,Waggoner,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Waggoner_16.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100459&OID_PERSON=1141,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100459&OID_PERSON=1141;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 726;11 S. Union Street;Montgomery, AL 36130",jabo.waggoner@alsenate.gov,334-261-0892,,,,,,,,,
ocd-person/a7e333c5-03f2-4343-9981-956bcc1ea38e,Jack W. Williams,Republican,34,upper,Jack W.,Williams,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Williams_34.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100477&OID_PERSON=7707,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100477&OID_PERSON=7707;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 721;11 S. Union Street;Montgomery, AL 36130",jackwilliams55@icloud.com,334-261-0829,,,,,,,,,
ocd-person/390ee0ed-0b5e-4f45-a740-63511c4fa3fd,Jamie Kiel,Republican,18,lower,Jamie,Kiel,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Kiel_18.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100498&OID_PERSON=8495,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100498&OID_PERSON=8495;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 517-F;11 S. Union Street;Montgomery, AL 36130",,334-261-0521,,,,,,,,,
ocd-person/18af5645-53f2-4571-b24d-3173abf2b567,Jeff Sorrells,Republican,87,lower,Jeff,Sorrells,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Sorrells_87.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100569&OID_PERSON=8510,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100569&OID_PERSON=8510;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-J;11 S. Union Street;Montgomery, AL 36130",,334-261-0542,,,,,,,,,
ocd-person/15372a5d-6a78-40f2-aebf-fd7692c41cb0,Jeremy Gray,Democratic,83,lower,Jeremy,Gray,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Gray_83.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100565&OID_PERSON=8509,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100565&OID_PERSON=8509;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 530;11 S. Union Street;Montgomery, AL 36130",,334-261-9505,,,,,,,,,
ocd-person/0d7f5989-df17-4c90-8267-4914f5598712,Jim Carns,Republican,48,lower,Jim,Carns,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Carns_48.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100529&OID_PERSON=1028,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100529&OID_PERSON=1028;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 424;11 S. Union Street;Montgomery, AL 36130",jwcarns@gmail.com,334-261-0429,,,,,,,,,
ocd-person/1fda4118-bfb1-4ffa-b71a-a9d131feec6b,Jim Hill,Republican,50,lower,Jim,Hill,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Hill_50.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100531&OID_PERSON=7696,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100531&OID_PERSON=7696;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 419;11 S. Union Street;Montgomery, AL 36130",jim.hill@alhouse.gov,334-261-0494,,,,,,,,,
ocd-person/2bfb02bf-091c-4a88-97d0-e95ae0af0ed6,Jim Mcclendon,Republican,11,upper,Jim,Mcclendon,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/McClendon_11.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100454&OID_PERSON=4460,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100454&OID_PERSON=4460;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 729;11 S. Union Street;Montgomery, AL 36130",jimmcc@windstream.net,334-261-0789,,,,,,,,,
ocd-person/329a0b28-4355-4971-8b18-03dcc8bbdfe9,Jimmy Holley,Republican,31,upper,Jimmy,Holley,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Holley_31.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100474&OID_PERSON=3290,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100474&OID_PERSON=3290;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 732;11 S. Union Street;Montgomery, AL 36130",jimmy.holley@alsenate.gov,334-261-0845,334-242-7191,,,,,,,,
ocd-person/7813c3d4-5487-4f65-8437-c6096998f628,Jimmy Martin,Republican,42,lower,Jimmy,Martin,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Martin_42.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100523&OID_PERSON=3295,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100523&OID_PERSON=3295;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 404;11 S. Union Street;Montgomery, AL 36130",jimmy.martin@alhouse.gov,334-261-0459,,,,,,,,,
ocd-person/9ffc359d-d2fa-4b7c-b1b2-1f445e7064d5,Joe Faust,Republican,94,lower,Joe,Faust,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Faust_94.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100576&OID_PERSON=4469,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100576&OID_PERSON=4469;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 426;11 S. Union Street;Montgomery, AL 36130",jfaust@baldwincountyal.gov,334-261-0409,,,,,,,,,
ocd-person/972dcfd0-f2a2-438b-b5de-276ceb398a91,Joe Lovvorn,Republican,79,lower,Joe,Lovvorn,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Lovvorn_79.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100561&OID_PERSON=8119,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100561&OID_PERSON=8119;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 522-A;11 S. Union Street;Montgomery, AL 36130",joe.lovvorn@alhouse.gov,334-261-0540,,,,,,,,,
ocd-person/4f16fb38-9aa5-48fd-bbff-907544c04e28,John W. Rogers,Democratic,52,lower,John W.,Rogers,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Rogers_52.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100533&OID_PERSON=1112,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100533&OID_PERSON=1112;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 523-A;11 S. Union Street;Montgomery, AL 36130",yke@cec.conteduc.uab.edu,334-261-0387,,,,,,,,,
ocd-person/73cebf90-bf5a-444a-857e-b5bbddc374bf,Juandalynn Givan,Democratic,60,lower,Juandalynn,Givan,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Givan_60.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100541&OID_PERSON=6665,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100541&OID_PERSON=6665;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 528-E;11 S. Union Street;Montgomery, AL 36130",juandalynn.givan@alhouse.gov,334-261-0584,,,,,,,,,
ocd-person/fe873537-3868-4416-986f-adc61fe81fa7,K. L. Brown,Republican,40,lower,K. L.,Brown,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Brown_40.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100521&OID_PERSON=1982,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100521&OID_PERSON=1982;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 423;11 S. Union Street;Montgomery, AL 36130",klbrown@cableone.net,334-261-0496,,,,,,,,,
ocd-person/0e1643ee-370a-499d-80df-96116d63c216,Kelvin Lawrence,Democratic,69,lower,Kelvin,Lawrence,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Lawrence_69.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100551&OID_PERSON=7697,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100551&OID_PERSON=7697;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 536-A;11 S. Union Street;Montgomery, AL 36130",kelvinj73@gmail.com,334-261-0536,,,,,,,,,
ocd-person/bec72a41-5782-44e4-b1a0-e78cddc4255c,Kerry Rich,Republican,26,lower,Kerry,Rich,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Rich_26.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100506&OID_PERSON=6680,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100506&OID_PERSON=6680;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-C;11 S. Union Street;Montgomery, AL 36130",kerryrich@mclo.org,334-261-0438,,,,,,,,,
ocd-person/e0a28b79-3df1-491b-af90-4c0414ba72c8,Kirk Hatcher,Democratic,78,lower,Kirk,Hatcher,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Hatcher_78.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100560&OID_PERSON=8507,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100560&OID_PERSON=8507;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 525-A;11 S. Union Street;Montgomery, AL 36130",,334-261-0506,,,,,,,,,
ocd-person/cbef3e56-a05d-4dca-8b0c-200e4bff9ad5,Kyle South,Republican,16,lower,Kyle,South,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/South_16.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100496&OID_PERSON=7703,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100496&OID_PERSON=7703;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-G;11 S. Union Street;Montgomery, AL 36130",ksouth@watvc.com,334-261-0482,,,,,,,,,
ocd-person/abc69c3a-3f86-4880-a1ea-a2a52677b877,Larry Stutts,Republican,6,upper,Larry,Stutts,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Stutts_6.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100449&OID_PERSON=7718,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100449&OID_PERSON=7718;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 735;11 S. Union Street;Montgomery, AL 36130",larry.stutts@alsenate.gov,334-261-0862,,,,,,,,,
ocd-person/9314859d-000f-447c-9aa7-4993b13e8010,Laura Hall,Democratic,19,lower,Laura,Hall,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Hall_19.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100499&OID_PERSON=1068,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100499&OID_PERSON=1068;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 517-D;11 S. Union Street;Montgomery, AL 36130",laura.hall@alhouse.gov,334-261-0517,,,,,,,,,
ocd-person/8ffbb88c-c323-436f-aab0-91a41bf6c8dd,Linda Coleman-Madison,Democratic,20,upper,Linda,Coleman-Madison,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Coleman-Madison_20.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100463&OID_PERSON=4463,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100463&OID_PERSON=4463;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 738;11 S. Union Street;Montgomery, AL 36130",Linda.Coleman-Madison@birminghamal.gov,334-261-0864,,,,,,,,,
ocd-person/ea79bb0f-ec68-42f3-bf9a-7d28045fc292,Louise Alexander,Democratic,56,lower,Louise,Alexander,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Alexander_56.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100537&OID_PERSON=7710,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100537&OID_PERSON=7710;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 537-B;11 S. Union Street;Montgomery, AL 36130",louise.alexander@alhouse.gov,334-261-0529,,,,,,,,,
ocd-person/3f4d461a-d206-43c3-888f-74a3f155d9e0,Lynn Greer,Republican,2,lower,Lynn,Greer,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Greer_2.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100482&OID_PERSON=4452,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100482&OID_PERSON=4452;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 403-C;11 S. Union Street;Montgomery, AL 36130",lynn.greer@alhouse.gov,334-261-0476,,,,,,,,,
ocd-person/b989ea94-ff93-487a-b46f-3fdaf6ab4347,Mac Mccutcheon,Republican,25,lower,Mac,Mccutcheon,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/McCutcheon_25.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100505&OID_PERSON=5530,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100505&OID_PERSON=5530;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 519-I;11 S. Union Street;Montgomery, AL 36130",mac.mccutcheon@alhouse.gov,334-261-0505,,,,,,,,,
ocd-person/1c18390b-b150-4361-8dfc-9f37c1f2b51f,Malika Sanders-Fortier,Democratic,23,upper,Malika,Sanders-Fortier,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Sanders-Fortier_23.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100466&OID_PERSON=8488,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100466&OID_PERSON=8488;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 736;11 S. Union Street;Montgomery, AL 36130",,334-261-0860,,,,,,,,,
ocd-person/050e1a72-402d-46ae-a9c3-1c5dff003ee6,Margie Wilcox,Republican,104,lower,Margie,Wilcox,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Wilcox_104.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100586&OID_PERSON=7547,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100586&OID_PERSON=7547;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 524-E;11 S. Union Street;Montgomery, AL 36130",margie.wilcox@alhouse.gov,334-261-0577,,,,,,,,,
ocd-person/63c58557-7c03-41f5-934a-866daed33ec8,Mary Moore,Democratic,59,lower,Mary,Moore,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Moore_59.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100540&OID_PERSON=4462,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100540&OID_PERSON=4462;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 539-D;11 S. Union Street;Montgomery, AL 36130",mamoor48@bellsouth.net,334-261-0508,,,,,,,,,
ocd-person/d6b7a027-792d-46e9-8602-e67f60cab341,Matt Fridy,Republican,73,lower,Matt,Fridy,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Fridy_73.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100555&OID_PERSON=7694,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100555&OID_PERSON=7694;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 403-E;11 S. Union Street;Montgomery, AL 36130",mdfridy@gmail.com,334-261-0469,,,,,,,,,
ocd-person/52046189-0464-4140-9cdf-b6c66312d49d,Matt Simpson,Republican,96,lower,Matt,Simpson,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Simpson_96.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100578&OID_PERSON=8514,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100578&OID_PERSON=8514;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 417-F;11 S. Union Street;Montgomery, AL 36130",,334-261-0424,,,,,,,,,
