id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/b8877741-38eb-417e-be87-7a7ae5baa984,Richard P. Creagan,Democratic,5,lower,Richard,Creagan,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/creagan.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=creagan&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=creagan&year=2019,"Hawaii State Capitol, Room 427",repcreagan@Capitol.hawaii.gov,808-586-9605,808-586-9608,,,,,,,,
ocd-person/d28e3588-7400-45c7-9698-b16ba0ec16fd,Rida Cabanilla Arakawa,Democratic,41,lower,Rida,Cabanilla,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/cabanilla.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=cabanilla&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=cabanilla&year=2019,"Hawaii State Capitol, Room 317",repcabanilla@Capitol.hawaii.gov,808-586-6080,808-586-6081,,,,,,,,
ocd-person/6d439349-e797-44cf-943d-ee38d85540df,Romy M. Cachola,Democratic,30,lower,Romy,Cachola,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/cachola.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=cachola&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=cachola&year=2019,"Hawaii State Capitol, Room 406",repcachola@Capitol.hawaii.gov,808-586-6010,808-586-6011,,,,,,,,
ocd-person/3ca1b2e5-0c68-4be1-ba5b-b0d935b85e6f,Ronald D. Kouchi,Democratic,8,upper,Ronald,Kouchi,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/kouchi.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=kouchi&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=S;http://capitol.hawaii.gov/memberpage.aspx?member=kouchi&year=2019,"Hawaii State Capitol, Room 409",senkouchi@capitol.hawaii.gov,808-586-6030,808-586-6031,,,,,,,,
ocd-person/61c787dc-dcc3-4f63-9f96-7279e2c3c62a,Rosalyn H. Baker,Democratic,6,upper,Rosalyn,Baker,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/baker.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=baker&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=S;http://capitol.hawaii.gov/memberpage.aspx?member=baker&year=2019,"Hawaii State Capitol, Room 230",senbaker@capitol.hawaii.gov,808-586-6070,808-586-6071,,,,,,,,
ocd-person/0c8111ac-9594-4299-8e4e-a4c012ef83ff,Roy M. Takumi,Democratic,35,lower,Roy,Takumi,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/takumi.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=takumi&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=takumi&year=2019,"Hawaii State Capitol, Room 320",reptakumi@Capitol.hawaii.gov,808-586-6170,808-586-6171,,,,,,,,
ocd-person/0ada3607-27e6-4847-992d-cc36e2b223b5,Russell E. Ruderman,Democratic,2,upper,Russell,Ruderman,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/ruderman.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=ruderman&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=S;http://capitol.hawaii.gov/memberpage.aspx?member=ruderman&year=2019,"Hawaii State Capitol, Room 216",senruderman@capitol.hawaii.gov,808-586-6890,808-586-6899,,,,,,,,
ocd-person/d837d927-2293-486c-859d-af176232871e,Ryan I. Yamane,Democratic,37,lower,Ryan,Yamane,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/yamane.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=yamane&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=yamane&year=2019,"Hawaii State Capitol, Room 420",repyamane@Capitol.hawaii.gov,808-586-6150,808-586-6151,,,,,,,,
ocd-person/cbf4fe33-42cf-41c2-b689-5e4c0ff150f6,Sam Satoru Kong,Democratic,33,lower,Sam,Kong,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/kong.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=kong&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=kong&year=2019,"Hawaii State Capitol, Room 313",repkong@Capitol.hawaii.gov,808-586-8455,808-586-8459,,,,,,,,
ocd-person/78cc3d2c-31b6-421f-a666-5a96ca3fe65a,Scot Z. Matayoshi,Democratic,49,lower,Scot,Matayoshi,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/matayoshi.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=Matayoshi&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=Matayoshi&year=2019,"Hawaii State Capitol, Room 331",repmatayoshi@Capitol.hawaii.gov,808-586-8470,808-586-8474,,,,,,,,
ocd-person/8a4faf80-4764-45dc-8a41-4d8a5391a792,Scott K. Saiki,Democratic,26,lower,Scott,Saiki,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/saiki.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=saiki&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=saiki&year=2019,"Hawaii State Capitol, Room 431",repsaiki@Capitol.hawaii.gov,808-586-6100,808-586-6101,,,,,,,,
ocd-person/a2152aef-d03f-4050-8f98-1e31aabfedf1,Scott Y. Nishimoto,Democratic,21,lower,Scott,Nishimoto,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/nishimoto.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=nishimoto&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=nishimoto&year=2019,"Hawaii State Capitol, Room 421",repnishimoto@Capitol.hawaii.gov,808-586-8515,808-586-8519,,,,,,,,
ocd-person/078931f6-9caa-4ba0-9f53-2b27e13ed400,Sean Quinlan,Democratic,47,lower,Sean,Quinlan,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/quinlan.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=quinlan&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=quinlan&year=2019,"Hawaii State Capitol, Room 304",repquinlan@Capitol.hawaii.gov,808-586-6380,808-586-6381,,,,,,,,
ocd-person/ee51c11f-2098-4843-9504-558bbe02f521,Sharon E. Har,Democratic,42,lower,Sharon,Har,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/har.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=har&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=har&year=2019,"Hawaii State Capitol, Room 418",rephar@Capitol.hawaii.gov,808-586-8500,808-586-8504,,,,,,,,
ocd-person/7e04af29-c684-402f-a7b0-bdde0591197c,Sharon Y. Moriwaki,Democratic,12,upper,Sharon,Moriwaki,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/moriwaki.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=moriwaki&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=S;http://capitol.hawaii.gov/memberpage.aspx?member=moriwaki&year=2019,"Hawaii State Capitol, Room 223",senmoriwaki@capitol.hawaii.gov,808-586-6740,808-586-6829,,,,,,,,
ocd-person/80fb08bd-6518-4109-bf2e-5915fe78bbb7,Stacelynn K.M. Eli,Democratic,43,lower,Stacelynn,Eli,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/eli.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=Eli&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=Eli&year=2019,"Hawaii State Capitol, Room 324",repeli@Capitol.hawaii.gov,808-586-8465,808-586-8469,,,,,,,,
ocd-person/d6359473-e0b5-4040-8d7f-9d95a0518650,Stanley Chang,Democratic,9,upper,Stanley,Chang,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/schang.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=chang&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=S;http://capitol.hawaii.gov/memberpage.aspx?member=chang&year=2019,"Hawaii State Capitol, Room 226",senchang@capitol.hawaii.gov,808-586-8420,808-586-8426,,,,,,,,
ocd-person/f3a50da6-6c22-4c5a-ba48-d10ee2188333,Sylvia Luke,Democratic,25,lower,Sylvia,Luke,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/luke.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=luke&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=luke&year=2019,"Hawaii State Capitol, Room 306",repluke@Capitol.hawaii.gov,808-586-6200,,,,,,,,,
ocd-person/b929718f-65eb-4f07-8ec6-97be39e3ad59,Takashi Ohno,Democratic,27,lower,Takashi,Ohno,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/ohno.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=ohno&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=ohno&year=2019,"Hawaii State Capitol, Room 435",repohno@Capitol.hawaii.gov,808-586-9415,808-586-9421,,,,,,,,
ocd-person/7f8720da-3e8c-42e2-84e4-565091a9da0e,Tina Wildberger,Democratic,11,lower,Tina,Wildberger,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/wildberger.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=wildberger&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=wildberger&year=2019,"Hawaii State Capitol, Room 327",repwildberger@Capitol.hawaii.gov,808-586-8525,808-586-8529,,,,,,,,
ocd-person/cec9abf3-d7c3-4546-bf7b-fd6fed6885d4,Tom Brower,Democratic,22,lower,Tom,Brower,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/brower.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=brower&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=brower&year=2019,"Hawaii State Capitol, Room 438",repbrower@Capitol.hawaii.gov,808-586-8520,808-586-8524,,,,,,,,
ocd-person/3b99a717-698f-4bcf-a630-183bb63e623e,Troy N. Hashimoto,Democratic,8,lower,Troy,Hashimoto,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/hashimoto.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=hashimoto&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=hashimoto&year=2019,"Hawaii State Capitol, Room 332",rephashimoto@Capitol.hawaii.gov,808-586-9444,808-586-9499,,,,,,,,
ocd-person/93f8af26-7b89-42b0-ad8d-a72e906aba29,Ty J.K. Cullen,Democratic,39,lower,Ty,Cullen,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/cullen.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=cullen&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=cullen&year=2019,"Hawaii State Capitol, Room 316",repcullen@Capitol.hawaii.gov,808-586-8490,808-586-8494,,,,,,,,
ocd-person/0893bbd0-5e0d-4dc4-aca4-cb771597301b,Val Okimoto,Republican,36,lower,Val,Okimoto,,,,,http://capitol.hawaii.gov/Members/Images/RepSenPhotos/okimoto.jpg,http://capitol.hawaii.gov/memberpage.aspx?member=okimoto&year=2019,http://capitol.hawaii.gov/members/legislators.aspx?chamber=H;http://capitol.hawaii.gov/memberpage.aspx?member=okimoto&year=2019,"Hawaii State Capitol, Room 319",repokimoto@Capitol.hawaii.gov,808-586-9460,808-586-9466,,,,,,,,
