id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/ab7875ef-c849-4f9e-bce6-e5c42330ffb5,Joshua Miller,Democratic,28,upper,Joshua,Miller,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/miller.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Miller/,,,,,"41 Talbot Manor, Cranston 02905",sen-miller@rilegislature.gov,401-276-5582,,,,,
ocd-person/6e1cd170-ab5c-4095-9fb2-8e92138f6db3,Julie A. Casimiro,Democratic,31,lower,Julie A.,Casimiro,Female,,,,http://www.rilin.state.ri.us/representatives/Pictures/casimiro.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Casimiro/,,,,,"329 Wickham Road North Kingstown, RI 02852",rep-Casimiro@rilegislature.gov,401-474-7961,,,,,
ocd-person/9386224e-9603-4695-8f46-a1033d8534a5,June Speakman,Democratic,68,lower,,,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/speakman.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Speakman/,,,,,"54 Seymour St. Warren, RI 02885",rep-speakman@rilegislature.gov,401-258-1134,,,,,
ocd-person/f92c8041-3528-404d-b142-3395e3c6e9d5,Justin Price,Republican,39,lower,Justin,Price,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/price.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/price/,,,,," 214 Shannock Village Road, Richmond, RI 02875",rep-Price@rilegislature.gov,401-222-2259,,,,,
ocd-person/38c539f2-0698-4fa2-a761-477608365838,Justine A. Caldwell,Democratic,30,lower,,,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/caldwell.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Caldwell/,,,,,"8 Aurora Road, East Greenwich, RI 02818",rep-caldwell@rilegislature.gov,401-212-7320,,,,,
ocd-person/00644fec-e128-4e7f-9af0-8e79d0903da3,K. Joseph Shekarchi,Democratic,23,lower,K. Joseph,Shekarchi,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/shekarchi.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/shekarchi,,,,,"State House, Room 323 Providence, RI 02903",rep-shekarchi@rilegislature.gov,401-222-2447,,,,,
ocd-person/016b40cf-1be0-4e66-acdf-78a029822e1c,Karen Alzate,Democratic,60,lower,,,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/alzate.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/alzate/,,,,,"984 York Avenue, Pawtucket, RI 02861",rep-alzate@rilegislature.gov,401-663-5600,,,,,
ocd-person/bd30e693-11a2-412f-b81a-bebc78d91145,Katherine S. Kazarian,Democratic,63,lower,Katherine S.,Kazarian,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/kazarian.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Kazarian/,,,,,"380 Pleasant Street, East Providence, RI 02916",rep-kazarian@rilegislature.gov,401-438-1718,,,,,
ocd-person/570c899e-34b2-4e30-93e2-79f588ff8aef,Kathleen A. Fogarty,Democratic,35,lower,Kathleen A.,Fogarty,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/fogarty.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/fogarty/,,,,,"50 Woodmark Way, Wakefield, RI 02879",rep-fogarty@rilegislature.gov,401-222-2466,,,,,
ocd-person/320f08df-f7d3-4ebe-a696-9c2b8d98f75b,Lauren H. Carson,Democratic,75,lower,Lauren H.,Carson,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/carson.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/carson/,,,,," 11 Willow Street #5, Newport, RI 02840",rep-carson@rilegislature.gov,401-222-2466,,,,,
ocd-person/ef7ddd55-3351-4ca9-adfc-aef71505ec95,Leonidas P. Raptakis,Democratic,33,upper,Leonidas P.,Raptakis,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/raptakis.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Raptakis/,,,,,"2080 Nooseneck Hill Road, Coventry, RI 02816",sen-raptakis@rilegislature.gov,401-229-4146,,,,,
ocd-person/2abce839-3591-407a-8ce3-449dd50353ff,Liana M. Cassar,Democratic,66,lower,,,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/cassar.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Cassar/,,,,,"2 Hope Court, Barrington, RI 02806",rep-cassar@rilegislature.gov,401-433-9539,,,,,
ocd-person/71da5365-46a9-4f2c-abc8-308bde2577ec,Louis P. DiPalma,Democratic,12,upper,Louis P.,DiPalma,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/dipalma.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/DiPalma/,,,,,"24 Sail Court, Middletown 02842",sen-dipalma@rilegislature.gov,401-847-8540,,,,,
ocd-person/2dedc0c2-584f-4531-9504-f5ce42d24e91,Marcia Ranglin-Vassell,Democratic,5,lower,Marcia,Ranglin-Vassell,Female,,,,http://www.rilin.state.ri.us/representatives/Pictures/Ranglin-Vassell.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Ranglin-Vassell/,,,,,"32 Waite Street Providence, RI 02908 ",rep-Ranglin-Vassell@rilegislature.gov,401-339-6598,,,,,
ocd-person/421363e8-f458-4161-b056-5d780b8b106e,Mario F. Mendez,Democratic,13,lower,,,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/mendez.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Mendez/,,,,,"55 Paolino Street, Johnston, RI 02919",rep-mendez@rilegislature.gov,401-225-1466,,,,,
ocd-person/a57d68ea-b401-4cdb-96f0-20d1dc005d86,Mark P. McKenney,Democratic,30,upper,,,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/mckenney.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/McKenney/,,,,,,sen-mckenney@rilegislature.gov,401-276-5599,,,,,
ocd-person/ed735cca-8f53-4304-a1ec-9e212744ec17,Marvin L. Abney,Democratic,73,lower,Marvin L.,Abney,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/abney.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Abney/,,,,,"12 Summer Street, Newport, RI 02840",rep-abney@rilegislature.gov,401-487-1380,,,,,
ocd-person/cad61cfb-b3e8-417a-934e-1add601d4cba,Mary Duffy Messier,Democratic,62,lower,Mary Duffy,Messier,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/messier.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Messier/,,,,,"25 Olympia Avenue, Pawtucket, RI 02861",rep-messier@rilegislature.gov,401-728-1682,,,,,
ocd-person/1edb5561-9d3f-4be0-927b-e4801f85c546,Maryellen Goodwin,Democratic,1,upper,Maryellen,Goodwin,Female,,,,http://www.rilin.state.ri.us/senators/Pictures/goodwin.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Goodwin/,,,,,"325 Smith Street, Providence 02908",sen-goodwin@rilegislature.gov,401-276-5507,,,,,
ocd-person/e7d41b59-5619-4a67-a1ec-221fdc24e6c3,Melissa A. Murray,Democratic,24,upper,,,Female,,,,http://www.rilin.state.ri.us/Senators/Pictures/murray.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Murray/,,,,,,sen-murray@rilegislature.gov,,,,,,
ocd-person/7c4d8cad-55e5-474d-ac05-8db9a59da7fd,Mia A. Ackerman,Democratic,45,lower,Mia A.,Ackerman,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/ackerman.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/ackerman/,,,,,"6 Shelter Lane, Cumberland, RI 02864",rep-ackerman@rilegislature.gov,401-658-0981,,,,,
ocd-person/62875858-d00f-4a36-b8ae-e32628774ba6,Michael A. Morin,Democratic,49,lower,Michael A.,Morin,Male,,,,http://www.rilin.state.ri.us/representatives/Pictures/Morin.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Morin,,,,,"180 Allen St., Unit 202, Woonsocket, RI 02895",rep-morin@rilegislature.gov,401-265-0910,,,,,
ocd-person/66216c3a-45cc-4331-98c8-974e6d352cd9,Michael J. McCaffrey,Democratic,29,upper,Michael J.,McCaffrey,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/mccaffrey.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/McCaffrey/,,,,,"115 Twin Oak Drive, Warwick 02889",sen-mccaffrey@rilegislature.gov,401-739-7576,,,,,
ocd-person/02f4f018-3639-4fb1-aced-f8684161121d,Michael W. Chippendale,Republican,40,lower,Michael W.,Chippendale,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/chippendale.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Chippendale/,,,,,"124 A Johnson Road, Foster, RI 02825",rep-chippendale@rilegislature.gov,401-497-4495,,,,,
ocd-person/7121b2bb-6e97-49c9-9718-1fab055c2646,Moira J. Walsh,Democratic,3,lower,Moira J.,Walsh,Female,,,,http://www.rilin.state.ri.us/representatives/Pictures/Walsh.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/walsh/,,,,,"133 Stansbury Street, Apt. 2 Providence, RI 02908",rep-walsh@rilegislature.gov,401-996-9552,,,,,
ocd-person/da80c0b7-4af5-4f87-8faa-1e0faa3a0f09,Nicholas A. Mattiello,Democratic,15,lower,Nicholas A.,Mattiello,Male,,,,http://www.rilin.state.ri.us/representatives/Pictures/Mattiello.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Mattiello/,,,,,"323 State House, Providence, RI 02903",rep-mattiello@rilegislature.gov,401-222-2466,,,,,
ocd-person/45fd70a7-613e-405d-959f-2900eea0f264,Patricia A. Serpa,Democratic,27,lower,Patricia A.,Serpa,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/serpa.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Serpa/,,,,,"194 Kimberly Lane, West Warwick, RI 02893",rep-serpa@rilegislature.gov,401-828-5687,,,,,
ocd-person/da9a4b15-1cbf-4645-bd98-58ce413b68e1,Raymond A. Hull,Democratic,6,lower,Raymond A.,Hull,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/hull.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Hull/,,,,,"616 Mount Pleasant Avenue, Providence, RI 02908",rep-hull@rilegislature.gov,401-272-4026,,,,,
ocd-person/e8b58c24-4fa0-4912-a05f-59524de40c70,Raymond H. Johnston Jr.,Democratic,61,lower,Raymond H.,Johnston,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/johnston.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Johnston/,,,,,"102 Archer Street, Pawtucket, RI 02861",rep-johnston@rilegislature.gov,401-288-7248,,,,,
ocd-person/dd5636ac-e9a1-4d98-8f21-6376b8977706,Rebecca M. Kislak,Democratic,4,lower,,,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/kislak.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/kislak/,,,,,"242 4th Street, Providence, RI 02906",rep-kislak@rilegislature.gov,401-400-2338,,,,,
ocd-person/720d9191-689a-4095-86e3-4592a135d0bf,Robert B. Jacquard,Democratic,17,lower,Robert B.,Jacquard,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/jacquard.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Jacquard/,,,,,"34 Sagamore Road, Cranston, RI 02920",rep-jacquard@rilegislature.gov,401-943-7799,,,,,
ocd-person/53f07987-a534-4194-ba51-2fcd62f0f63e,Robert D. Phillips,Democratic,51,lower,Robert D.,Phillips,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/phillips.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Phillips/,,,,,"325 Dunlap Street, Woonsocket, RI 02895",rep-phillips@rilegislature.gov,401-762-2010,,,,,
ocd-person/a6d519b0-89bd-45d5-9067-3ae0b421eee7,"Robert E. Craven, Sr.",Democratic,32,lower,Robert E.,Craven,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/craven.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/craven/,,,,,"25 Highland Road, Saunderstown, RI 02874",rep-craven@rilegislature.gov,401-294-2222,,,,,
ocd-person/11bc8a51-bee7-422d-8bb7-6a9177e55735,Robert J. Quattrocchi,Republican,41,lower,Robert J.,Quattrocchi,Male,,,,http://www.rilin.state.ri.us/representatives/Pictures/quattrocchi.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Quattrocchi/,,,,,"228 Old Plainfield Pike Scituate, RI 02825 ",rep-quattrocchi@rilegislature.gov,401-764-5143,,,,,
ocd-person/42151160-e080-4220-8641-853eab759b4f,Roger A. Picard,Democratic,20,upper,Roger A.,Picard,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/picard.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/picard,,,,,"764 Mendon Road, Woonsocket 02895",sen-picard@rilegislature.gov,401-769-4902,,,,,
ocd-person/1378a3d6-95fe-4a21-8fcb-11fefdb97d84,Ryan W. Pearson,Democratic,19,upper,Ryan W.,Pearson,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/pearson.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Pearson/,,,,,"23 Circuit Drive, Cumberland, RI 02864",sen-pearson@rilegislature.gov,401-276-5568,,,,,
ocd-person/c9229f5a-b4ac-4cf2-b227-a0b4e56cca2f,Samuel A. Azzinaro,Democratic,37,lower,Samuel A.,Azzinaro,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/azzinaro.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Azzinaro/,,,,,"20 Piezzo Drive, Westerly, RI 02891",rep-azzinaro@rilegislature.gov,401-596-1434,,,,,
ocd-person/8d466b6a-ea53-46bb-aa86-3131ac76533f,Samuel W. Bell,Democratic,5,upper,,,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/bell.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Bell/,,,,,,sen-bell@rilegislature.gov,401-680-0725,,,,,
ocd-person/8535397a-2fdd-4ffe-8a78-e9633f45ebf1,Sandra Cano,Democratic,8,upper,Sandra,Cano,Female,,,,http://www.rilin.state.ri.us/senators/Pictures/cano.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/cano/,,,,,,sen-cano@rilegislature.gov,401-276-5561,,,,,
ocd-person/1cd78f67-6adb-47c6-98cd-f49ca8eb603f,Scott A. Slater,Democratic,10,lower,Scott A.,Slater,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/slater.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Slater/,,,,,"74 Sawyer Street, Providence, RI 02907",rep-slater@rilegislature.gov,401-741-7641,,,,,
ocd-person/ad0bfbd3-e1f6-484c-a5ea-76f12c024e95,Shelby Maldonado,Democratic,56,lower,Shelby,Maldonado,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/maldonado.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/maldonado/,,,,,"P.O. Box 6506, Central Falls, RI 02863",rep-maldonado@rilegislature.gov,401-222-2466,,,,,
ocd-person/6c7285bd-fdd3-4629-be6f-4a01d19e9c25,Sherry Roberts,Republican,29,lower,Sherry,Roberts,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/roberts.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/roberts/,,,,," 22 Seminole Trail, West Greenwich, RI 02817",rep-roberts@rilegislature.gov,401-222-2259,,,,,
ocd-person/0b20a11e-e90b-4ff2-aa25-5334a8592071,Stephen M. Casey,Democratic,50,lower,Stephen M.,Casey,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/casey.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Casey/,,,,,"625 Park Aveneue 2F, Woonsocket, RI 02985",rep-casey@rilegislature.gov,508-942-0484,,,,,
ocd-person/4d9d9fec-cd5e-45f5-a1d7-79da06b6fa0d,Stephen R. Archambault,Democratic,22,upper,Stephen R.,Archambault,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/archambault.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Archambault/,,,,,"195 Whipple Road, Smithfield, RI 02917",sen-archambault@rilegislature.gov,401-276-5589,,,,,
ocd-person/ffe78ff5-bdfb-4cd1-8884-fe8fb3e345d2,Stephen R. Ucci,Democratic,42,lower,Stephen R.,Ucci,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/ucci.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Ucci/,,,,,"12 East Scenic View Drive, Johnston, RI 02919",rep-ucci@rilegislature.gov,401-934-2121,,,,,
ocd-person/160de7ca-e70f-4cd4-b218-e9600c24a5aa,Susan R. Donovan,Democratic,69,lower,Susan R.,Donovan,Female,,,,http://www.rilin.state.ri.us/representatives/Pictures/donovan.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Donovan/,,,,,"2 Rego Avenue Bristol, RI 02809 ",rep-donovan@rilegislature.gov,401-253-7837,,,,,
ocd-person/bdccc3f1-4b2d-4f64-8653-ada4322d6a10,Teresa Ann Tanzi,Democratic,34,lower,Teresa Ann,Tanzi,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/tanzi.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Tanzi/,,,,,"57 Hillcrest Road, Wakefield, RI 02879",rep-tanzi@rilegislature.gov,401-527-9468,,,,,
ocd-person/0e459c44-8d77-408e-9db6-c0e0b79274fd,Terri Cortvriend,Democratic,72,lower,,,Female,,,,http://www.rilin.state.ri.us/representatives/pictures/cortvriend.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Cortvriend/,,,,,"46 Mary Lane, Portsmouth, RI 02871",rep-cortvriend@rilegislature.gov,401-472-4789,,,,,
ocd-person/1f8f3c9b-ba19-45de-af45-b0501d0607f0,Thomas E. Noret,Democratic,25,lower,,,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/noret.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Noret/,,,,,"225 Fairview Avenue, Coventry, RI 02816",rep-noret@rilegislature.gov,401-641-0813,,,,,
ocd-person/285c33e3-5c40-44d8-9c16-22e49b6a0a81,Thomas J. Paolino,Republican,17,upper,Thomas J.,Paolino,Male,,,,http://www.rilin.state.ri.us/senators/pictures/paolino.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Paolino/,,,,,"19 Heritage Drive Lincoln, RI 02865",sen-Paolino@rilegislature.gov,401-726-3177,,,,,
ocd-person/c5757781-d437-4b9b-b7a1-9bb96c9b74ab,V. Susan Sosnowski,Democratic,37,upper,V. Susan,Sosnowski,Female,,,,http://www.rilin.state.ri.us/Senators/Pictures/sosnowski.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Sosnowski/,,,,,"680 Glen Rock Road, West Kingston 02892",sen-sosnowski@rilegislature.gov,401-783-7704,,,,,
ocd-person/bfb76f36-00b6-47da-89da-e1db5421ff55,Valarie J. Lawson,Democratic,14,upper,,,Female,,,,http://www.rilin.state.ri.us/Senators/Pictures/lawson.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Lawson/,,,,,,sen-lawson@rilegislature.gov,,,,,,
ocd-person/037e3b02-7f48-4cab-bb04-2524aa9a883d,"Walter S. Felag, Jr.",Democratic,10,upper,Walter S.,Felag,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/felag.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/Felag/,,,,,"51 Overhill Road, Warren 02885",sen-felag@rilegislature.gov,401-245-7521,,,,,
ocd-person/5840b549-f7cc-4fd7-a3bf-ede54a199892,"William J. Conley, Jr.",Democratic,18,upper,William J.,Conley,Male,,,,http://www.rilin.state.ri.us/Senators/Pictures/conley.jpg,http://www.rilin.state.ri.us/senators/Algiere/,http://webserver.rilin.state.ri.us/Email/SenEmailListDistrict.asp;http://www.rilin.state.ri.us/senators/conley/,,,,,"3 Bridgham Court, Rumford, RI 02916",sen-conley@rilegislature.gov,401-438-1924,,,,,
ocd-person/4352dbd3-90e5-4cf3-9bf6-accff7592c33,William W.O'Brien,Democratic,54,lower,William,W.O'Brien,Male,,,,http://www.rilin.state.ri.us/representatives/pictures/o'brien.jpg,http://www.rilin.state.ri.us/representatives/carson/,http://webserver.rilin.state.ri.us/Email/RepEmailListDistrict.asp;http://www.rilin.state.ri.us/representatives/Obrien/,,,,,"626 Smithfield Road #806, North Providence, RI 02904",rep-obrien@rilegislature.gov,401-440-4063,,,,,
